bank_id,pm_family,course,unit,section,destination,destination_group,destination_slot,retrieval_stage_or_scope,mastery_goal_id,evidence_point_id,summative_version,blueprint_slot_id,question_family_id,variation_mode,task_architecture,dok,learning_target,i_can,practice_standard,item_type,answer_type,security_level,estimated_time_sec,figure_files,figure_source,graph_tool_type,source_basis,notes
U1-S4-WU1-Q01,AP/SCI,AP Calculus AB,1,1.4,Warm-Up 1,Warm-Up,Q01,prior-knowledge,U1-MG03,,,,,,,1,"Analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.","I can analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.",Interpretation Across Representations,constructed-response,short response,instructional,120,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S4-WU1-Q02,AP/SCI,AP Calculus AB,1,1.4,Warm-Up 1,Warm-Up,Q02,prior-knowledge,U1-MG03,,,,,,,1,"Analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.","I can analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.",Justification and Theorem Conditions,constructed-response,short response,instructional,120,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S4-WU2-Q01,AP/SCI,AP Calculus AB,1,1.4,Warm-Up 2,Warm-Up,Q01,unit-to-date,U1-MG03,,,,,,,2,"Analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.","I can analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.",Interpretation Across Representations,constructed-response,short response,instructional,120,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S4-WU2-Q02,AP/SCI,AP Calculus AB,1,1.4,Warm-Up 2,Warm-Up,Q02,unit-to-date,U1-MG03,,,,,,,2,"Analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.","I can analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.",Justification and Theorem Conditions,constructed-response,short response,instructional,120,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S4-WU3-Q01,AP/SCI,AP Calculus AB,1,1.4,Warm-Up 3,Warm-Up,Q01,unit-to-date,U1-MG03,,,,,,,2,"Analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.","I can analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.",Interpretation Across Representations,constructed-response,short response,instructional,120,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S4-WU3-Q02,AP/SCI,AP Calculus AB,1,1.4,Warm-Up 3,Warm-Up,Q02,unit-to-date,U1-MG03,,,,,,,2,"Analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.","I can analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.",Justification and Theorem Conditions,constructed-response,short response,instructional,120,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S5-WU1-Q01,AP/SCI,AP Calculus AB,1,1.5,Warm-Up 1,Warm-Up,Q01,prior-knowledge,U1-MG04,,,,,,,1,"Interpret infinite limits and limits at infinity to identify asymptotic behavior, and apply the Intermediate Value Theorem when its hypotheses are satisfied.","I can interpret infinite limits and limits at infinity to identify asymptotic behavior, and apply the Intermediate Value Theorem when its hypotheses are satisfied.",Justification and Theorem Conditions,constructed-response,short response,instructional,120,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S5-WU1-Q02,AP/SCI,AP Calculus AB,1,1.5,Warm-Up 1,Warm-Up,Q02,prior-knowledge,U1-MG04,,,,,,,1,"Interpret infinite limits and limits at infinity to identify asymptotic behavior, and apply the Intermediate Value Theorem when its hypotheses are satisfied.","I can interpret infinite limits and limits at infinity to identify asymptotic behavior, and apply the Intermediate Value Theorem when its hypotheses are satisfied.",Notation and Mathematical Communication,constructed-response,short response,instructional,120,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S5-WU2-Q01,AP/SCI,AP Calculus AB,1,1.5,Warm-Up 2,Warm-Up,Q01,unit-to-date,U1-MG04,,,,,,,2,"Interpret infinite limits and limits at infinity to identify asymptotic behavior, and apply the Intermediate Value Theorem when its hypotheses are satisfied.","I can interpret infinite limits and limits at infinity to identify asymptotic behavior, and apply the Intermediate Value Theorem when its hypotheses are satisfied.",Justification and Theorem Conditions,constructed-response,short response,instructional,120,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S5-WU2-Q02,AP/SCI,AP Calculus AB,1,1.5,Warm-Up 2,Warm-Up,Q02,unit-to-date,U1-MG04,,,,,,,2,"Interpret infinite limits and limits at infinity to identify asymptotic behavior, and apply the Intermediate Value Theorem when its hypotheses are satisfied.","I can interpret infinite limits and limits at infinity to identify asymptotic behavior, and apply the Intermediate Value Theorem when its hypotheses are satisfied.",Notation and Mathematical Communication,constructed-response,short response,instructional,120,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S5-WU3-Q01,AP/SCI,AP Calculus AB,1,1.5,Warm-Up 3,Warm-Up,Q01,unit-to-date,U1-MG04,,,,,,,2,"Interpret infinite limits and limits at infinity to identify asymptotic behavior, and apply the Intermediate Value Theorem when its hypotheses are satisfied.","I can interpret infinite limits and limits at infinity to identify asymptotic behavior, and apply the Intermediate Value Theorem when its hypotheses are satisfied.",Justification and Theorem Conditions,constructed-response,short response,instructional,120,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S5-WU3-Q02,AP/SCI,AP Calculus AB,1,1.5,Warm-Up 3,Warm-Up,Q02,unit-to-date,U1-MG04,,,,,,,2,"Interpret infinite limits and limits at infinity to identify asymptotic behavior, and apply the Intermediate Value Theorem when its hypotheses are satisfied.","I can interpret infinite limits and limits at infinity to identify asymptotic behavior, and apply the Intermediate Value Theorem when its hypotheses are satisfied.",Notation and Mathematical Communication,constructed-response,short response,instructional,120,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S1-ET-A-Q01,AP/SCI,AP Calculus AB,1,1.1,Exit Ticket A,Exit Ticket,Q01,secure-evidence,U1-MG01,U1-EV-S1-ETA,,,,,,2,Relate average versus instantaneous change to the idea of a limit and read and interpret limit notation.,I can relate average versus instantaneous change to the idea of a limit and read and interpret limit notation.,Interpretation Across Representations,constructed-response,short response,formative-secure,180,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S1-ET-B-Q01,AP/SCI,AP Calculus AB,1,1.1,Exit Ticket B,Exit Ticket,Q01,secure-evidence,U1-MG01,U1-EV-S1-ETB,,,,,,2,Relate average versus instantaneous change to the idea of a limit and read and interpret limit notation.,I can relate average versus instantaneous change to the idea of a limit and read and interpret limit notation.,Interpretation Across Representations,constructed-response,short response,formative-secure,180,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S1-ET-C-Q01,AP/SCI,AP Calculus AB,1,1.1,Exit Ticket C,Exit Ticket,Q01,secure-evidence,U1-MG01,U1-EV-S1-ETC,,,,,,2,Relate average versus instantaneous change to the idea of a limit and read and interpret limit notation.,I can relate average versus instantaneous change to the idea of a limit and read and interpret limit notation.,Interpretation Across Representations,constructed-response,short response,formative-secure,180,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S2-ET-A-Q01,AP/SCI,AP Calculus AB,1,1.2,Exit Ticket A,Exit Ticket,Q01,secure-evidence,U1-MG01,U1-EV-S2-ETA,,,,,,2,"Determine one-sided and two-sided limits from graphs and tables, including when a limit does not exist.","I can determine one-sided and two-sided limits from graphs and tables, including when a limit does not exist.",Interpretation Across Representations,constructed-response,short response,formative-secure,180,u1_et_s2.png,graph_tool,TYPE 10,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S2-ET-B-Q01,AP/SCI,AP Calculus AB,1,1.2,Exit Ticket B,Exit Ticket,Q01,secure-evidence,U1-MG01,U1-EV-S2-ETB,,,,,,2,"Determine one-sided and two-sided limits from graphs and tables, including when a limit does not exist.","I can determine one-sided and two-sided limits from graphs and tables, including when a limit does not exist.",Interpretation Across Representations,constructed-response,short response,formative-secure,180,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S2-ET-C-Q01,AP/SCI,AP Calculus AB,1,1.2,Exit Ticket C,Exit Ticket,Q01,secure-evidence,U1-MG01,U1-EV-S2-ETC,,,,,,2,"Determine one-sided and two-sided limits from graphs and tables, including when a limit does not exist.","I can determine one-sided and two-sided limits from graphs and tables, including when a limit does not exist.",Interpretation Across Representations,constructed-response,short response,formative-secure,180,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S3-ET-A-Q01,AP/SCI,AP Calculus AB,1,1.3,Exit Ticket A,Exit Ticket,Q01,secure-evidence,U1-MG02,U1-EV-S3-ETA,,,,,,2,"Evaluate limits algebraically using direct substitution, limit laws, factoring, conjugates, and appropriate trigonometric or squeeze reasoning.","I can evaluate limits algebraically using direct substitution, limit laws, factoring, conjugates, and appropriate trigonometric or squeeze reasoning.",Justification and Theorem Conditions,constructed-response,short response,formative-secure,180,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S3-ET-B-Q01,AP/SCI,AP Calculus AB,1,1.3,Exit Ticket B,Exit Ticket,Q01,secure-evidence,U1-MG02,U1-EV-S3-ETB,,,,,,2,"Evaluate limits algebraically using direct substitution, limit laws, factoring, conjugates, and appropriate trigonometric or squeeze reasoning.","I can evaluate limits algebraically using direct substitution, limit laws, factoring, conjugates, and appropriate trigonometric or squeeze reasoning.",Justification and Theorem Conditions,constructed-response,short response,formative-secure,180,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S3-ET-C-Q01,AP/SCI,AP Calculus AB,1,1.3,Exit Ticket C,Exit Ticket,Q01,secure-evidence,U1-MG02,U1-EV-S3-ETC,,,,,,2,"Evaluate limits algebraically using direct substitution, limit laws, factoring, conjugates, and appropriate trigonometric or squeeze reasoning.","I can evaluate limits algebraically using direct substitution, limit laws, factoring, conjugates, and appropriate trigonometric or squeeze reasoning.",Justification and Theorem Conditions,constructed-response,short response,formative-secure,180,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S4-ET-A-Q01,AP/SCI,AP Calculus AB,1,1.4,Exit Ticket A,Exit Ticket,Q01,secure-evidence,U1-MG03,U1-EV-S4-ETA,,,,,,3,"Analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.","I can analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.",Interpretation Across Representations,constructed-response,short response,formative-secure,180,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S4-ET-B-Q01,AP/SCI,AP Calculus AB,1,1.4,Exit Ticket B,Exit Ticket,Q01,secure-evidence,U1-MG03,U1-EV-S4-ETB,,,,,,3,"Analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.","I can analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.",Interpretation Across Representations,constructed-response,short response,formative-secure,180,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S4-ET-C-Q01,AP/SCI,AP Calculus AB,1,1.4,Exit Ticket C,Exit Ticket,Q01,secure-evidence,U1-MG03,U1-EV-S4-ETC,,,,,,3,"Analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.","I can analyze continuity at a point and on intervals, and classify discontinuities using limits, function values, and piecewise definitions.",Interpretation Across Representations,constructed-response,short response,formative-secure,180,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S5-ET-A-Q01,AP/SCI,AP Calculus AB,1,1.5,Exit Ticket A,Exit Ticket,Q01,secure-evidence,U1-MG04,U1-EV-S5-ETA,,,,,,3,"Interpret infinite limits and limits at infinity to identify asymptotic behavior, and apply the Intermediate Value Theorem when its hypotheses are satisfied.","I can interpret infinite limits and limits at infinity to identify asymptotic behavior, and apply the Intermediate Value Theorem when its hypotheses are satisfied.",Justification and Theorem Conditions,constructed-response,short response,formative-secure,180,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S5-ET-B-Q01,AP/SCI,AP Calculus AB,1,1.5,Exit Ticket B,Exit Ticket,Q01,secure-evidence,U1-MG04,U1-EV-S5-ETB,,,,,,3,"Interpret infinite limits and limits at infinity to identify asymptotic behavior, and apply the Intermediate Value Theorem when its hypotheses are satisfied.","I can interpret infinite limits and limits at infinity to identify asymptotic behavior, and apply the Intermediate Value Theorem when its hypotheses are satisfied.",Justification and Theorem Conditions,constructed-response,short response,formative-secure,180,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
